Time,Balance,Product,Value,Unit
September 2021,Net Electricity Production,Total Combustible Fuels,226788.7985,GWh
September 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",82480.0057,GWh
September 2021,Net Electricity Production,Oil and Petroleum Products,3001.8865,GWh
September 2021,Net Electricity Production,Natural Gas,135898.3472,GWh
September 2021,Net Electricity Production,Combustible Renewables,4684.8062,GWh
September 2021,Net Electricity Production,Other Combustible Non-Renewables,723.7529,GWh
September 2021,Net Electricity Production,Hydro,19231.5829,GWh
September 2021,Net Electricity Production,Wind,28712.6186,GWh
September 2021,Net Electricity Production,Solar,14362.4114,GWh
September 2021,Net Electricity Production,Geothermal,1328.6365,GWh
September 2021,Net Electricity Production,Other Renewables,0.0,GWh
September 2021,Net Electricity Production,Not Specified,264.451,GWh
September 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",68320.0557,GWh
September 2021,Total Imports,Electricity,3891.3472,GWh
September 2021,Total Exports,Electricity,1066.5275,GWh
September 2021,Used for pumped storage,Electricity,2556.8307,GWh
September 2021,Distribution Losses,Electricity,9127.805,GWh
September 2021,Final Consumption (Calculated),Electricity,346280.6643,GWh
August 2021,Net Electricity Production,Electricity,422366.1343,GWh
August 2021,Net Electricity Production,Nuclear,69638.9201,GWh
August 2021,Net Electricity Production,Total Combustible Fuels,285318.9854,GWh
August 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",106166.401,GWh
August 2021,Net Electricity Production,Oil and Petroleum Products,3315.4879,GWh
August 2021,Net Electricity Production,Natural Gas,169724.641,GWh
August 2021,Net Electricity Production,Combustible Renewables,4965.1473,GWh
August 2021,Net Electricity Production,Other Combustible Non-Renewables,1147.3082,GWh
August 2021,Net Electricity Production,Hydro,23222.4243,GWh
August 2021,Net Electricity Production,Wind,26350.2088,GWh
August 2021,Net Electricity Production,Solar,15499.7319,GWh
August 2021,Net Electricity Production,Geothermal,1343.7691,GWh
August 2021,Net Electricity Production,Other Renewables,0.0,GWh
August 2021,Net Electricity Production,Not Specified,992.0947,GWh
August 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",71381.2814,GWh
August 2021,Total Imports,Electricity,5142.7411,GWh
August 2021,Total Exports,Electricity,975.0794,GWh
August 2021,Used for pumped storage,Electricity,3386.5139,GWh
August 2021,Distribution Losses,Electricity,25362.6149,GWh
August 2021,Final Consumption (Calculated),Electricity,397784.6672,GWh
July 2021,Net Electricity Production,Electricity,412490.6897,GWh
July 2021,Net Electricity Production,Nuclear,68797.903,GWh
July 2021,Net Electricity Production,Total Combustible Fuels,280769.9416,GWh
July 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",105832.5586,GWh
July 2021,Net Electricity Production,Oil and Petroleum Products,2580.0027,GWh
July 2021,Net Electricity Production,Natural Gas,166691.6028,GWh
July 2021,Net Electricity Production,Combustible Renewables,4898.3503,GWh
July 2021,Net Electricity Production,Other Combustible Non-Renewables,767.4273,GWh
July 2021,Net Electricity Production,Hydro,24184.7842,GWh
July 2021,Net Electricity Production,Wind,21474.1918,GWh
July 2021,Net Electricity Production,Solar,15591.9128,GWh
July 2021,Net Electricity Production,Geothermal,1382.0256,GWh
July 2021,Net Electricity Production,Other Renewables,0.0,GWh
